1147|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario TNX-3T Pro-Arte Titanium Nylon Classical Guitar Half Set Extra Hard Tension","id":"TNX-3T","price":"5.49","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Extra Hard Tension|TNX-3T|
1148|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario BEB031W Folk Nylon Guitar Single String Bronze Wound Ball End .031","id":"BEB031W","price":"3.35","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Classical / Folk Guitar 80/20 Bronze 031 Ball End|BEB031W|
1149|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario SDX-3B Pro-Arte Silver Plated Copper on Composite Dynacore Classical Guitar Half Set Extra Hard Tension","id":"SDX-3B","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Extra Hard Tension|SDX-3B|
1150|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario HGN-3T Pro-Arte Hybrid Carbon G Classical Guitar Half Set Normal Tension","id":"HGN-3T","price":"4.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Normal Tension|HGN-3T|
1151|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario HGH-3T Pro-Arte Hybrid Carbon G Classical Guitar Half Set Hard Tension","id":"HGH-3T","price":"4.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Hard Tension|HGH-3T|
1152|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J3004 Rectified Classical Guitar Single String Normal Tension Fourth String","id":"J3004","price":"3.55","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 029/J30 4th Normal Tension|J3004|
1153|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ31 Classics Rectified Classical Guitar Strings Hard Tension","id":"EJ31","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Rectified Nylon Trebles|EJ31|
1154|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J2701 Student Nylon Classical Guitar Single String Normal Tension First String","id":"J2701","price":"1.10","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Student Nylon 028/J27 1st Normal Tension|J2701|
1155|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario TNH-3T Pro-Arte Titanium Nylon Classical Guitar Half Set Hard Tension","id":"TNH-3T","price":"5.49","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Hard Tension|TNH-3T|
1156|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J2703 Student Nylon Classical Guitar Single String Normal Tension Third String","id":"J2703","price":"1.35","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Student Nylon 040/J27 3rd Normal Tension|J2703|
1157|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario BEB032 Folk Nylon Guitar Single String Black Nylon Ball End .032","id":"BEB032","price":"2.15","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Classical / Folk Guitar Black Nylon 032 Ball End|BEB032|
1158|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario SCX-3B Pro-Arte Silver Plated Copper on Composite Core Classical Guitar Half Set Extra Hard Tension","id":"SCX-3B","price":"9.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Extra Hard Tension|SCX-3B|
1159|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ82B Viola Brasileira Set Rio Abaixo and Meia Guitarra","id":"EJ82B","price":"6.49","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Rio Abaixo and Meia Guitarra Tunings|EJ82B|
1160|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ32 Folk Nylon Guitar Strings Ball End Silver Wound/Black Nylon Trebles","id":"EJ32","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Black Nylon Trebles ball end|EJ32|
1161|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario RNN-3T Pro-Arte Rectified Clear Nylon Classical Guitar Half Set Normal Tension","id":"RNN-3T","price":"4.49","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Normal Tension|RNN-3T|
